avaliacao,ex1,ex2,ex3,ex4,ex5,ex6,ex7,ex8,ex9,ex10
434,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
435,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
436,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
437,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
438,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
439,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
440,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
441,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
442,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
443,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
444,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
445,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
446,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
447,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
448,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
449,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
450,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
451,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
452,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
453,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
454,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
455,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
456,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
457,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
458,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
459,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
460,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
461,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
462,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
463,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
464,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
465,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
466,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
467,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
468,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
469,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
470,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
471,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
472,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
473,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
474,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
475,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
476,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
477,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
478,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
479,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
480,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
481,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
482,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
483,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
484,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
485,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
486,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
487,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
488,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
489,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
490,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
491,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
492,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
493,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
494,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
495,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
496,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
497,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
498,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
499,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
500,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
501,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
502,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
503,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
504,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
505,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
506,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
507,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
508,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
509,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
510,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
511,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
512,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
513,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
514,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
515,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
516,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
517,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
518,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
519,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
520,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
521,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
522,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
523,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
524,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
525,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
526,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
527,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
528,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
529,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
530,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
531,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
532,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
533,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
534,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
535,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
536,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
537,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
538,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
539,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
540,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
541,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
542,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
543,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
544,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
545,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
546,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
547,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
548,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
549,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
550,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
551,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
552,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
553,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
554,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
555,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
556,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
557,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
558,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
559,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
560,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
561,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
562,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
563,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
564,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
565,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
566,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
567,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
568,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
569,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
570,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
571,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
572,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
573,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
574,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
575,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
576,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
577,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
578,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
579,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
580,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
581,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
582,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
583,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
584,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
585,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
586,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
587,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
588,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
589,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
590,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
591,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
592,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
593,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
594,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
595,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
596,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
597,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
598,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
599,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
600,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
601,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
602,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
603,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
604,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
605,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
606,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
607,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
608,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
609,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
610,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
611,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
612,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
613,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
614,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
615,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
616,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
617,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
618,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
619,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
620,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
621,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
622,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
623,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
624,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
625,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
626,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
627,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
628,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
629,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
630,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
631,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
632,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
633,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
634,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
635,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
636,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
637,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
638,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
639,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
640,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
641,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
642,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
643,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
644,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
645,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
646,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
647,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
648,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
649,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
650,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
651,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
652,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
653,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
654,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
655,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
656,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
657,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
658,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
659,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
660,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
661,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
662,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
663,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
664,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
665,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
666,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
667,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
668,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
669,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
670,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
671,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
672,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
673,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
674,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
675,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
676,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
677,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
678,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
679,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
680,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
681,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
682,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
683,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
684,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
685,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
686,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
687,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
688,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
689,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
690,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
691,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
692,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
693,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
694,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
695,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
696,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
697,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
698,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
699,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
700,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
701,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
702,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
703,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
704,35983,37477,35730,35617,36359,35711,36590,35829,35480,35216
