avaliacao,sa1,sa2,sa3,sa4,sa5,sa6,sa7,sa8,sa9,sa10
2797,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2798,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2799,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2800,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2801,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2802,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2803,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2804,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2805,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2806,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2807,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2808,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2809,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2810,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2811,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2812,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2813,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2814,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2815,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2816,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2817,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2818,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2819,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2820,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2821,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2822,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2823,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2824,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2825,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2826,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2827,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2828,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2829,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2830,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2831,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2832,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2833,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2834,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2835,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2836,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2837,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2838,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2839,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2840,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2841,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2842,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2843,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2844,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2845,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2846,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2847,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2848,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2849,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2850,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2851,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2852,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2853,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2854,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2855,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2856,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2857,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2858,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2859,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2860,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2861,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2862,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2863,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2864,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2865,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2866,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2867,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2868,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2869,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2870,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2871,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2872,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2873,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2874,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2875,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2876,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2877,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2878,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2879,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2880,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2881,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2882,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2883,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2884,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2885,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2886,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2887,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2888,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2889,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2890,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2891,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2892,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2893,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2894,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2895,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2896,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2897,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2898,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2899,49392,49432,49504,49452,49404,49414,49491,49470,49383,49474
2900,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2901,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2902,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2903,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2904,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2905,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2906,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2907,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2908,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2909,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2910,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2911,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2912,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2913,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2914,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2915,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2916,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2917,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2918,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2919,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2920,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2921,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2922,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2923,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2924,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2925,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2926,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2927,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2928,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2929,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2930,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2931,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2932,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2933,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2934,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2935,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2936,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2937,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2938,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2939,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2940,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2941,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2942,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2943,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2944,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2945,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2946,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2947,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2948,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2949,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2950,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2951,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2952,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2953,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2954,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2955,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2956,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2957,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2958,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2959,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2960,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2961,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2962,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2963,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2964,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2965,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2966,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2967,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2968,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2969,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2970,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2971,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2972,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2973,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2974,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2975,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2976,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2977,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2978,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2979,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2980,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2981,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2982,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2983,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2984,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2985,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2986,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2987,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2988,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2989,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2990,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2991,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2992,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2993,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2994,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2995,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2996,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2997,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2998,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
2999,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3000,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3001,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3002,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3003,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3004,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3005,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3006,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3007,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3008,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3009,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3010,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3011,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3012,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3013,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3014,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3015,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3016,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3017,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3018,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3019,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3020,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3021,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3022,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3023,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3024,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3025,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3026,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3027,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3028,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3029,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3030,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3031,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3032,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3033,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3034,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3035,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3036,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3037,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3038,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3039,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3040,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3041,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3042,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3043,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3044,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3045,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3046,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3047,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3048,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3049,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3050,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3051,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3052,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3053,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3054,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3055,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3056,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3057,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3058,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3059,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3060,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3061,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3062,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3063,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3064,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3065,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3066,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
3067,49392,49454,49504,49452,49404,49414,49491,49470,49383,49474
