avaliacao,sa1,sa2
9433,49268,49825
9434,49268,49825
9435,49268,49825
9436,49268,49825
9437,49268,49825
9438,49268,49825
9439,49268,49825
9440,49268,49825
9441,49268,49825
9442,49268,49825
9443,49268,49825
9444,49268,49825
9445,49268,49825
9446,49268,49825
9447,49268,49825
9448,49268,49825
9449,49268,49825
9450,49268,49825
9451,49268,49825
9452,49268,49825
9453,49268,49825
9454,49268,49825
9455,49268,49825
9456,49268,49825
9457,49268,49825
9458,49268,49825
9459,49268,49825
9460,49268,49825
9461,49268,49825
9462,49268,49825
9463,49268,49825
9464,49268,49825
9465,49268,49825
9466,49268,49825
9467,49268,49825
9468,49268,49825
9469,49268,49825
9470,49268,49825
9471,49268,49825
9472,49268,49825
9473,49268,49825
9474,49268,49825
9475,49268,49825
9476,49268,49825
9477,49268,49825
9478,49268,49825
9479,49268,49825
9480,49268,49825
9481,49268,49825
9482,49268,49825
9483,49268,49825
9484,49268,49825
9485,49268,49825
9486,49268,49825
9487,49268,49825
9488,49268,49825
9489,49268,49825
9490,49268,49825
9491,49268,49825
9492,49268,49825
9493,49268,49825
9494,49268,49825
9495,49268,49825
9496,49268,49825
9497,49268,49825
9498,49268,49825
9499,49268,49825
9500,49268,49825
9501,49268,49825
9502,49268,49825
9503,49268,49825
9504,49268,49825
9505,49268,49825
9506,49268,49825
9507,49268,49825
9508,49268,49825
9509,49268,49825
9510,49268,49825
9511,49268,49825
9512,49268,49825
9513,49268,49825
9514,49268,49825
9515,49268,49825
9516,49268,49825
9517,49268,49825
9518,49268,49825
9519,49268,49825
9520,49268,49825
9521,49268,49825
9522,49268,49825
9523,49268,49825
9524,49268,49825
9525,49268,49825
9526,49268,49825
9527,49268,49825
9528,49268,49825
9529,49268,49825
9530,49268,49825
9531,49268,49825
9532,49268,49825
9533,49268,49825
9534,49268,49825
9535,49268,49825
9536,49268,49825
9537,49268,49825
9538,49268,49825
9539,49268,49825
9540,49268,49825
9541,49268,49825
9542,49268,49825
9543,49268,49825
9544,49268,49825
9545,49268,49825
9546,49268,49825
9547,49268,49825
9548,49268,49825
9549,49268,49825
9550,49268,49825
9551,49268,49825
9552,49268,49825
9553,49268,49825
9554,49268,49825
9555,49268,49825
9556,49268,49825
9557,49268,49825
9558,49268,49825
9559,49268,49825
9560,49268,49825
9561,49268,49825
9562,49268,49825
9563,49268,49825
9564,49268,49825
9565,49268,49825
9566,49268,49825
9567,49268,49825
9568,49268,49825
9569,49268,49825
9570,49268,49825
9571,49268,49825
9572,49268,49825
9573,49268,49825
9574,49268,49825
9575,49268,49825
9576,49268,49825
9577,49268,49825
9578,49268,49825
9579,49268,49825
9580,49268,49825
9581,49268,49825
9582,49268,49825
9583,49268,49825
9584,49268,49825
9585,49268,49825
9586,49268,49825
9587,49268,49825
9588,49268,49825
9589,49268,49825
9590,49268,49825
9591,49268,49825
9592,49268,49825
9593,49268,49825
9594,49268,49825
9595,49268,49825
9596,49268,49825
9597,49268,49825
9598,49268,49825
9599,49268,49825
9600,49268,49825
9601,49268,49825
9602,49268,49825
9603,49268,49825
9604,49268,49825
9605,49268,49825
9606,49268,49825
9607,49268,49825
9608,49268,49825
9609,49268,49825
9610,49268,49825
9611,49268,49825
9612,49268,49825
9613,49268,49825
9614,49268,49825
9615,49268,49825
9616,49268,49825
9617,49268,49825
9618,49268,49825
9619,49268,49825
9620,49268,49825
9621,49268,49825
9622,49268,49825
9623,49268,49825
9624,49268,49825
9625,49268,49825
9626,49268,49825
9627,49268,49825
9628,49268,49825
9629,49268,49825
9630,49268,49825
9631,49268,49825
9632,49268,49825
9633,49268,49825
9634,49268,49825
9635,49268,49825
9636,49268,49825
9637,49268,49825
9638,49268,49825
9639,49268,49825
9640,49268,49825
9641,49268,49825
9642,49268,49825
9643,49268,49825
9644,49268,49825
9645,49268,49825
9646,49268,49825
9647,49268,49825
9648,49268,49825
9649,49268,49825
9650,49268,49825
9651,49268,49825
9652,49268,49825
9653,49268,49825
9654,49268,49825
9655,49268,49825
9656,49268,49825
9657,49268,49825
9658,49268,49825
9659,49268,49825
9660,49268,49825
9661,49268,49825
9662,49268,49825
9663,49268,49825
9664,49268,49825
9665,49268,49825
9666,49268,49825
9667,49268,49825
9668,49268,49825
9669,49268,49825
9670,49268,49825
9671,49268,49825
9672,49268,49825
9673,49268,49825
9674,49268,49825
9675,49268,49825
9676,49268,49825
9677,49268,49825
9678,49268,49825
9679,49268,49825
9680,49268,49825
9681,49268,49825
9682,49268,49825
9683,49268,49825
9684,49268,49825
9685,49268,49825
9686,49268,49825
9687,49268,49825
9688,49268,49825
9689,49268,49825
9690,49268,49825
9691,49268,49825
9692,49268,49825
9693,49268,49825
9694,49268,49825
9695,49268,49825
9696,49268,49825
9697,49268,49825
9698,49268,49825
9699,49268,49825
9700,49268,49825
9701,49268,49825
9702,49268,49825
9703,49268,49825
9704,49268,49825
9705,49268,49825
9706,49268,49825
9707,49268,49825
9708,49268,49825
9709,49268,49825
9710,49268,49825
9711,49268,49825
9712,49268,49825
9713,49268,49825
9714,49268,49825
9715,49268,49825
9716,49268,49825
9717,49268,49825
9718,49268,49825
9719,49268,49825
9720,49268,49825
9721,49268,49825
9722,49268,49825
9723,49268,49825
9724,49268,49825
9725,49268,49825
9726,49268,49825
9727,49268,49825
9728,49268,49825
9729,49268,49825
9730,49268,49825
9731,49268,49825
9732,49268,49825
9733,49268,49825
9734,49268,49825
9735,49268,49825
9736,49268,49825
9737,49268,49825
9738,49268,49825
9739,49268,49825
9740,49268,49825
9741,49268,49825
9742,49268,49825
9743,49268,49825
9744,49268,49825
9745,49268,49825
9746,49268,49825
9747,49268,49825
9748,49268,49825
9749,49268,49825
9750,49268,49825
9751,49268,49825
9752,49268,49825
9753,49268,49825
9754,49268,49825
9755,49268,49825
9756,49268,49825
9757,49268,49825
9758,49268,49825
9759,49268,49825
9760,49268,49825
9761,49268,49825
9762,49268,49825
9763,49268,49825
9764,49268,49825
9765,49268,49825
9766,49268,49825
9767,49268,49825
9768,49268,49825
9769,49268,49825
9770,49268,49825
9771,49268,49825
9772,49268,49825
9773,49268,49825
9774,49268,49825
9775,49268,49825
9776,49268,49825
9777,49268,49825
9778,49268,49825
9779,49268,49825
9780,49268,49825
9781,49268,49825
9782,49268,49825
9783,49268,49825
9784,49268,49825
9785,49268,49825
9786,49268,49825
9787,49268,49825
9788,49268,49825
9789,49268,49825
9790,49268,49825
9791,49268,49825
9792,49268,49825
9793,49268,49825
9794,49268,49825
9795,49268,49825
9796,49268,49825
9797,49268,49825
9798,49268,49825
9799,49268,49825
9800,49268,49825
9801,49268,49825
9802,49268,49825
9803,49268,49825
9804,49268,49825
9805,49268,49825
9806,49268,49825
9807,49268,49825
9808,49268,49825
9809,49268,49825
9810,49268,49825
9811,49268,49825
9812,49268,49825
9813,49268,49825
9814,49268,49825
9815,49268,49825
9816,49268,49825
9817,49268,49825
9818,49268,49825
9819,49268,49825
9820,49268,49825
9821,49268,49825
9822,49268,49825
9823,49268,49825
9824,49268,49825
9825,49268,49825
9826,49268,49825
9827,49268,49825
9828,49268,49825
9829,49268,49825
9830,49268,49825
9831,49268,49825
9832,49268,49825
9833,49268,49825
9834,49268,49825
9835,49268,49825
9836,49268,49825
9837,49268,49825
9838,49268,49825
9839,49268,49825
9840,49268,49825
9841,49268,49825
9842,49268,49825
9843,49268,49825
9844,49268,49825
9845,49268,49825
9846,49268,49825
9847,49268,49825
9848,49268,49825
9849,49268,49825
9850,49268,49825
9851,49268,49825
9852,49268,49825
9853,49268,49825
9854,49268,49825
9855,49268,49825
9856,49268,49825
9857,49268,49825
9858,49268,49825
9859,49268,49825
9860,49268,49825
9861,49268,49825
9862,49268,49825
9863,49268,49825
9864,49268,49825
9865,49268,49825
9866,49268,49825
9867,49268,49825
9868,49268,49825
9869,49268,49825
9870,49268,49825
9871,49268,49825
9872,49268,49825
9873,49268,49825
9874,49268,49825
9875,49268,49825
9876,49268,49825
9877,49268,49825
9878,49268,49825
9879,49268,49825
9880,49268,49825
9881,49268,49825
9882,49268,49825
9883,49268,49825
9884,49268,49825
9885,49268,49825
9886,49268,49825
9887,49268,49825
9888,49268,49825
9889,49268,49825
9890,49268,49825
9891,49268,49825
9892,49268,49825
9893,49268,49825
9894,49268,49825
9895,49268,49825
9896,49268,49825
9897,49268,49825
9898,49268,49825
9899,49268,49825
9900,49268,49825
9901,49268,49825
9902,49268,49825
9903,49268,49825
9904,49268,49825
9905,49268,49825
9906,49268,49825
9907,49268,49825
9908,49268,49825
9909,49268,49825
9910,49268,49825
9911,49268,49825
9912,49268,49825
9913,49268,49825
9914,49268,49825
9915,49268,49825
9916,49268,49825
9917,49268,49825
9918,49268,49825
9919,49268,49825
9920,49268,49825
9921,49268,49825
9922,49268,49825
9923,49268,49825
9924,49268,49825
9925,49268,49825
9926,49268,49825
9927,49268,49825
9928,49268,49825
9929,49268,49825
9930,49268,49825
9931,49268,49825
9932,49268,49825
9933,49268,49825
9934,49268,49825
9935,49268,49825
9936,49268,49825
9937,49268,49825
9938,49268,49825
9939,49268,49825
9940,49268,49825
9941,49268,49825
9942,49268,49825
9943,49268,49825
9944,49268,49825
9945,49268,49825
9946,49268,49825
9947,49268,49825
9948,49268,49825
9949,49268,49825
9950,49268,49825
9951,49268,49825
9952,49268,49825
9953,49268,49825
9954,49268,49825
9955,49268,49825
9956,49268,49825
9957,49268,49825
9958,49268,49825
9959,49268,49825
9960,49268,49825
9961,49268,49825
9962,49268,49825
9963,49268,49825
9964,49268,49825
9965,49268,49825
9966,49268,49825
9967,49268,49825
9968,49268,49825
9969,49268,49825
9970,49268,49825
9971,49268,49825
9972,49268,49825
9973,49268,49825
9974,49268,49825
9975,49268,49825
9976,49268,49825
9977,49268,49825
9978,49268,49825
9979,49268,49825
9980,49268,49825
9981,49268,49825
9982,49268,49825
9983,49268,49825
9984,49268,49825
9985,49268,49825
9986,49268,49825
9987,49268,49825
9988,49268,49825
9989,49268,49825
9990,49268,49825
9991,49268,49825
9992,49268,49825
9993,49268,49825
9994,49268,49825
9995,49268,49825
9996,49268,49825
9997,49268,49825
9998,49268,49825
9999,49268,49825
